,Year,Airport,Cause,Delays (%)
2068,2011,SLC,Aircraft Arriving Late,5.1943177157016205
2069,2011,TPA,Aircraft Arriving Late,6.333362297432334
2070,2012,ATL,Aircraft Arriving Late,5.359958974672985
2071,2012,BOS,Aircraft Arriving Late,5.90146780991135
2072,2012,BWI,Aircraft Arriving Late,6.50441732870151
2073,2012,CLT,Aircraft Arriving Late,4.108769374498857
2074,2012,DAL,Aircraft Arriving Late,7.940974590254098
2075,2012,DCA,Aircraft Arriving Late,5.120090261617657
2076,2012,DEN,Aircraft Arriving Late,6.57307104660046
2077,2012,DFW,Aircraft Arriving Late,6.678189312495185
2078,2012,DTW,Aircraft Arriving Late,5.289207694815782
2079,2012,EWR,Aircraft Arriving Late,7.73909436341613
2080,2012,FLL,Aircraft Arriving Late,5.760014290179969
2081,2012,IAD,Aircraft Arriving Late,7.858345813299703
2082,2012,IAH,Aircraft Arriving Late,7.416101933810682
2083,2012,JFK,Aircraft Arriving Late,5.6786060019361075
2084,2012,LAS,Aircraft Arriving Late,6.332789720086039
2085,2012,LAX,Aircraft Arriving Late,6.985954665554161
2086,2012,LGA,Aircraft Arriving Late,4.651374115705473
2087,2012,MCO,Aircraft Arriving Late,5.692732129927847
2088,2012,MDW,Aircraft Arriving Late,6.695104798358276
2089,2012,MIA,Aircraft Arriving Late,5.975904390269033
2090,2012,MSP,Aircraft Arriving Late,4.165548300746984
2091,2012,ORD,Aircraft Arriving Late,7.134723782605755
2092,2012,PDX,Aircraft Arriving Late,6.323798819893231
2093,2012,PHL,Aircraft Arriving Late,4.339522918019842
2094,2012,PHX,Aircraft Arriving Late,4.658651298719033
2095,2012,SAN,Aircraft Arriving Late,6.7188978930307925
2096,2012,SEA,Aircraft Arriving Late,4.911557698643266
2097,2012,SFO,Aircraft Arriving Late,8.231126596980259
2098,2012,SLC,Aircraft Arriving Late,4.410831980997798
2099,2012,TPA,Aircraft Arriving Late,5.808393889959957
2100,2013,ATL,Aircraft Arriving Late,6.735560892695082
2101,2013,BOS,Aircraft Arriving Late,7.515072060342116
2102,2013,BWI,Aircraft Arriving Late,8.747156570539978
2103,2013,CLT,Aircraft Arriving Late,6.102307945706466
2104,2013,DAL,Aircraft Arriving Late,11.875037490895068
2105,2013,DCA,Aircraft Arriving Late,6.034757334054347
2106,2013,DEN,Aircraft Arriving Late,8.392580720646736
2107,2013,DFW,Aircraft Arriving Late,8.614621373459482
2108,2013,DTW,Aircraft Arriving Late,6.161310649023318
2109,2013,EWR,Aircraft Arriving Late,8.31810234099855
2110,2013,FLL,Aircraft Arriving Late,7.315688611911696
2111,2013,IAD,Aircraft Arriving Late,8.847502191060471
2112,2013,IAH,Aircraft Arriving Late,7.825539975589956
2113,2013,JFK,Aircraft Arriving Late,6.831466829518002
2114,2013,LAS,Aircraft Arriving Late,8.333484838646841
2115,2013,LAX,Aircraft Arriving Late,7.670271015607971
2116,2013,LGA,Aircraft Arriving Late,6.291544047391554
2117,2013,MCO,Aircraft Arriving Late,6.674608750636714
2118,2013,MDW,Aircraft Arriving Late,9.217808494933907
2119,2013,MIA,Aircraft Arriving Late,6.229196547951865
2120,2013,MSP,Aircraft Arriving Late,5.9066352453991895
2121,2013,ORD,Aircraft Arriving Late,9.558509388905563
2122,2013,PDX,Aircraft Arriving Late,7.231640523119341
2123,2013,PHL,Aircraft Arriving Late,5.283308018128157
2124,2013,PHX,Aircraft Arriving Late,6.117076201773711
2125,2013,SAN,Aircraft Arriving Late,8.507583562644268
2126,2013,SEA,Aircraft Arriving Late,5.447024814232778
2127,2013,SFO,Aircraft Arriving Late,7.60984476613772
2128,2013,SLC,Aircraft Arriving Late,5.5636263511773105
2129,2013,TPA,Aircraft Arriving Late,7.5528859974279445
2130,2014,ATL,Aircraft Arriving Late,6.601537954045239
2131,2014,BOS,Aircraft Arriving Late,7.255292416161982
2132,2014,BWI,Aircraft Arriving Late,9.777390059992298
2133,2014,CLT,Aircraft Arriving Late,4.840311431014824
2134,2014,DAL,Aircraft Arriving Late,13.825382035035405
2135,2014,DCA,Aircraft Arriving Late,5.959437474148628
2136,2014,DEN,Aircraft Arriving Late,8.816764628437028
2137,2014,DFW,Aircraft Arriving Late,9.433556106499951
2138,2014,DTW,Aircraft Arriving Late,6.256717995169082
2139,2014,EWR,Aircraft Arriving Late,7.655773400713112
2140,2014,FLL,Aircraft Arriving Late,7.169508181378589
2141,2014,IAD,Aircraft Arriving Late,9.13591446063637
2142,2014,IAH,Aircraft Arriving Late,7.970843975091107
2143,2014,JFK,Aircraft Arriving Late,6.450701143709596
2144,2014,LAS,Aircraft Arriving Late,9.645172116914004
2145,2014,LAX,Aircraft Arriving Late,8.262362519768764
2146,2014,LGA,Aircraft Arriving Late,6.355739023113171
2147,2014,MCO,Aircraft Arriving Late,7.194812017136286
2148,2014,MDW,Aircraft Arriving Late,9.618567651246357
2149,2014,MIA,Aircraft Arriving Late,5.479538351149865
2150,2014,MSP,Aircraft Arriving Late,6.2649385133989925
2151,2014,ORD,Aircraft Arriving Late,9.788834875442364
2152,2014,PDX,Aircraft Arriving Late,8.268065399182515
2153,2014,PHL,Aircraft Arriving Late,5.414196064430193
2154,2014,PHX,Aircraft Arriving Late,7.539534854735587
2155,2014,SAN,Aircraft Arriving Late,9.876322785799927
2156,2014,SEA,Aircraft Arriving Late,6.297106381413146
2157,2014,SFO,Aircraft Arriving Late,8.515193279123697
2158,2014,SLC,Aircraft Arriving Late,5.741237360249018
2159,2014,TPA,Aircraft Arriving Late,7.727646850290541
2160,2015,ATL,Aircraft Arriving Late,5.336916136580427
2161,2015,BOS,Aircraft Arriving Late,7.366877944615803
2162,2015,BWI,Aircraft Arriving Late,7.341459008554274
2163,2015,CLT,Aircraft Arriving Late,4.5277219163747215
2164,2015,DAL,Aircraft Arriving Late,8.418585162951564
2165,2015,DCA,Aircraft Arriving Late,5.595358299118053
2166,2015,DEN,Aircraft Arriving Late,7.127755854951315
2167,2015,DFW,Aircraft Arriving Late,6.813644648235902
2168,2015,DTW,Aircraft Arriving Late,5.921807777805952
2169,2015,EWR,Aircraft Arriving Late,6.516082736845882
2170,2015,FLL,Aircraft Arriving Late,6.678074516173711
2171,2015,IAD,Aircraft Arriving Late,6.355801727375142
2172,2015,IAH,Aircraft Arriving Late,6.281821024326185
2173,2015,JFK,Aircraft Arriving Late,6.442141555821104
2174,2015,LAS,Aircraft Arriving Late,7.551987662782726
2175,2015,LAX,Aircraft Arriving Late,6.975173582507589
2176,2015,LGA,Aircraft Arriving Late,6.064992464239813
2177,2015,MCO,Aircraft Arriving Late,6.577765188122772
2178,2015,MDW,Aircraft Arriving Late,6.764376193543288
2179,2015,MIA,Aircraft Arriving Late,5.638429861849099
2180,2015,MSP,Aircraft Arriving Late,5.450692866045898
2181,2015,ORD,Aircraft Arriving Late,6.914325995011384
2182,2015,PDX,Aircraft Arriving Late,6.6233489561141905
2183,2015,PHL,Aircraft Arriving Late,5.44503924777411
2184,2015,PHX,Aircraft Arriving Late,6.325865134214745
2185,2015,SAN,Aircraft Arriving Late,7.5445468107938325
2186,2015,SEA,Aircraft Arriving Late,5.5746298189493135
2187,2015,SFO,Aircraft Arriving Late,7.105602703902896
2188,2015,SLC,Aircraft Arriving Late,5.236095774701057
2189,2015,TPA,Aircraft Arriving Late,6.600865888621815
2190,2016,ATL,Aircraft Arriving Late,5.12932138284251
2191,2016,BOS,Aircraft Arriving Late,6.989880662746491
2192,2016,BWI,Aircraft Arriving Late,6.138269012898733
2193,2016,CLT,Aircraft Arriving Late,4.368408214153422
2194,2016,DAL,Aircraft Arriving Late,7.815739102694236
2195,2016,DCA,Aircraft Arriving Late,5.578248518580408
2196,2016,DEN,Aircraft Arriving Late,5.801197922422369
2197,2016,DFW,Aircraft Arriving Late,6.543868061684119
2198,2016,DTW,Aircraft Arriving Late,5.550629597106189
2199,2016,EWR,Aircraft Arriving Late,6.222700418301782
2200,2016,FLL,Aircraft Arriving Late,6.504760532603342
2201,2016,IAD,Aircraft Arriving Late,4.939093813534707
2202,2016,IAH,Aircraft Arriving Late,4.587685641758818
2203,2016,JFK,Aircraft Arriving Late,7.089392792092175
2204,2016,LAS,Aircraft Arriving Late,7.178837348198292
2205,2016,LAX,Aircraft Arriving Late,6.623983434442088
2206,2016,LGA,Aircraft Arriving Late,5.851748700639842
2207,2016,MCO,Aircraft Arriving Late,6.4625742668755795
2208,2016,MDW,Aircraft Arriving Late,6.396596888453568
2209,2016,MIA,Aircraft Arriving Late,5.600246885227077
2210,2016,MSP,Aircraft Arriving Late,5.395592653389911
2211,2016,ORD,Aircraft Arriving Late,5.826318530151012
2212,2016,PDX,Aircraft Arriving Late,6.472372771585372
2213,2016,PHL,Aircraft Arriving Late,5.412322663532241
2214,2016,PHX,Aircraft Arriving Late,6.2797806036540935
2215,2016,SAN,Aircraft Arriving Late,7.306053281152081
2216,2016,SEA,Aircraft Arriving Late,5.195111101057853
2217,2016,SFO,Aircraft Arriving Late,7.40085731853038
2218,2016,SLC,Aircraft Arriving Late,5.279447700589781
2219,2016,TPA,Aircraft Arriving Late,6.389027064415959
2220,2017,ATL,Aircraft Arriving Late,5.10206308787611
2221,2017,BOS,Aircraft Arriving Late,6.857604292127449
2222,2017,BWI,Aircraft Arriving Late,5.940588561910049
2223,2017,CLT,Aircraft Arriving Late,3.8794203898568216
2224,2017,DAL,Aircraft Arriving Late,8.18674914828761
2225,2017,DCA,Aircraft Arriving Late,5.299423533401154
2226,2017,DEN,Aircraft Arriving Late,6.6318860160904
2227,2017,DFW,Aircraft Arriving Late,5.782459157351678
2228,2017,DTW,Aircraft Arriving Late,5.4820805581985415
2229,2017,EWR,Aircraft Arriving Late,5.966416638254347
2230,2017,FLL,Aircraft Arriving Late,5.958136482939634
2231,2017,IAD,Aircraft Arriving Late,5.758627815664395
2232,2017,IAH,Aircraft Arriving Late,5.0456128470542705
2233,2017,JFK,Aircraft Arriving Late,7.047935103244837
2234,2017,LAS,Aircraft Arriving Late,8.628634492126151
2235,2017,LAX,Aircraft Arriving Late,7.883071871579715
2236,2017,LGA,Aircraft Arriving Late,5.011657126902137
2237,2017,MCO,Aircraft Arriving Late,5.439973458457747
2238,2017,MDW,Aircraft Arriving Late,6.373722745192694
2239,2017,MIA,Aircraft Arriving Late,4.371337240277037
2240,2017,MSP,Aircraft Arriving Late,5.280997522352687
2241,2017,ORD,Aircraft Arriving Late,5.899660794397637
2242,2017,PDX,Aircraft Arriving Late,9.841712580348945
2243,2017,PHL,Aircraft Arriving Late,4.787829097203242
2244,2017,PHX,Aircraft Arriving Late,7.550560457906035
2245,2017,SAN,Aircraft Arriving Late,9.610404720352363
2246,2017,SEA,Aircraft Arriving Late,7.731704787096105
2247,2017,SFO,Aircraft Arriving Late,8.488407975945561
2248,2017,SLC,Aircraft Arriving Late,7.97115714776239
2249,2017,TPA,Aircraft Arriving Late,6.005200528867342
